"ID","oc_coffee_doll","NPV_restoration","total_bags","area_coffe_field_ha","group","total_bags_presente","bags_dif","yield_reais_pres","yield_reais_futur","dif_reais","NPV_yield_r","NPV_yield_d","NPV_yield_r_n.progr","NPV_yield_d_n.progr","NPV_yield_r_pres","NPV_yield_d_pres","CARedit","area_rest_ha","total_cost","NUM_MODULO","Sobreposicao","Area_Propriedade_ha","X","Y","APP_area_ha","RL_area_ha","CD_GEOCMU","regiao","Veg_area_ha","PropRL","PropVeg","Cafe_ha","Prop_coffee","Shape_Length","Shape_Area","Perimeter_Area","APPRast_ha","PropAPPrast","Veg_posrest_ha","PropVegposrest","target","compensation_costs","scale","Potential_comp_gain","restor_cost","TonC","rest_desc","restor_cost_f"
"MG-3113909-62121C6D6C094AB2893D8469CE71C6D9indiv40",6927.83405205436,15407.1903254752,2020.77000000022,70.8300000000076,"Scenarios",2422.08000000024,-401.31000000002,1035873.1398529,864241.216153294,-171631.923699609,-1685107.52670685,-524279.442310181,-1685107.52670685,-524279.442310181,10170355.1824931,3164253.94739903,"MG-3113909-62121C6D6C094AB2893D8469CE71C6D9",77.85,150750.490811462,7.24,0.024823104027399,217.169342041016,484557.28125,7627851.5,10.54993724823,66.1262283325195,3113909,3105,8.94440174102783,0.304491549730301,0.041186299175024,75.1725006103516,0.346146941184998,12485.1122405338,2171693.36195676,0.00574902165681124,3.77999997138977,0.0174057707190514,86.7944017410278,0.399662313866731,"indiv40",0,"farm-level",51816.6607594744,135343.300485987,6818.43901863098,0.453405200910982,61365.3563488043
"MG-3113909-62121C6D6C094AB2893D8469CE71C6D9int20",0,3988.05445015745,2639.61000000024,76.5000000000075,"Scenarios",2422.08000000024,217.53,1035873.1398529,1128906.1875277,93033.0476747998,338296.515576416,105252.576296122,913412.175835441,284185.560005302,10170355.1824931,3164253.94739903,"MG-3113909-62121C6D6C094AB2893D8469CE71C6D9",4.05,17266.4581420898,7.24,0.024823104027399,217.169342041016,484557.28125,7627851.5,10.54993724823,66.1262283325195,3113909,3105,8.94440174102783,0.304491549730301,0.041186299175024,75.1725006103516,0.346146941184998,12485.1122405338,2171693.36195676,0.00574902165681124,3.77999997138977,0.0174057707190514,12.9944017410278,0.0598353414846818,"int20",48080.214595344,"regional-level",0,13278.4036919323,353.405816345215,0.796141111818519,10571.4830784701
"MG-3113909-62121C6D6C094AB2893D8469CE71C6D9int30",0,4001.07317669226,2544.30000000022,76.5000000000075,"Scenarios",2422.08000000024,122.21999999998,1035873.1398529,1088144.08678809,52270.9469351913,190073.093981257,59136.5323169671,513203.862136667,159670.662179204,10170355.1824931,3164253.94739903,"MG-3113909-62121C6D6C094AB2893D8469CE71C6D9",4.41,17308.3021517944,7.24,0.024823104027399,217.169342041016,484557.28125,7627851.5,10.54993724823,66.1262283325195,3113909,3105,8.94440174102783,0.304491549730301,0.041186299175024,75.1725006103516,0.346146941184998,12485.1122405338,2171693.36195676,0.00574902165681124,3.77999997138977,0.0174057707190514,13.3544017410278,0.0614930340328869,"int30",52181.6877441265,"regional-level",0,13307.2289751021,385.525368347168,0.779173623615417,10368.6418208104
"MG-3113909-62121C6D6C094AB2893D8469CE71C6D9int40",0,4069.42149100001,2406.7800000002,76.5000000000075,"Scenarios",2422.08000000024,-15.3000000000402,1035873.1398529,1029329.64870489,-6543.49114801711,-64244.9606505716,-19988.2272242564,-64244.9606505716,-19988.2272242564,10170355.1824931,3164253.94739903,"MG-3113909-62121C6D6C094AB2893D8469CE71C6D9",6.3,18815.2581362915,7.24,0.024823104027399,217.169342041016,484557.28125,7627851.5,10.54993724823,66.1262283325195,3113909,3105,8.94440174102783,0.304491549730301,0.041186299175024,75.1725006103516,0.346146941184998,12485.1122405338,2171693.36195676,0.00574902165681124,3.77999997138977,0.0174057707190514,15.2444017410278,0.0701959199109638,"int40",48433.0908555885,"regional-level",0,14745.8366452915,554.303375930786,0.715321288935665,10548.0108755447
"MG-3113909-62121C6D6C094AB2893D8469CE71C6D9present",0,0,2422.08000000024,76.5000000000075,"Present",2422.08000000024,0,1035873.1398529,1035873.1398529,0,0,0,0,0,10170355.1824931,3164253.94739903,"MG-3113909-62121C6D6C094AB2893D8469CE71C6D9",0,0,7.24,0.024823104027399,217.169342041016,484557.28125,7627851.5,10.54993724823,66.1262283325195,3113909,3105,8.94440174102783,0.304491549730301,0.041186299175024,75.1725006103516,0.346146941184998,12485.1122405338,2171693.36195676,0.00574902165681124,3.77999997138977,0.0174057707190514,8.94440174102783,0.041186299175024,"present",0,"present",0,0,0,0,0
"MG-3113909-641995D2E8174DB7929DE070B4626D78indiv10",0,1566.24968697393,2031.75000000016,81.2700000000064,"Scenarios",2844.45000000022,-812.70000000006,1216511.98666209,868937.133330068,-347574.853332026,-3412541.14513639,-1061727.59902692,-3412541.14513639,-1061727.59902692,11943894.0079774,3716046.59659424,"MG-3113909-641995D2E8174DB7929DE070B4626D78",4.95,11019.865,6.7667,0.011010564,202.9999695,482530.875,7622123,13.41647625,40.60047531,3113909,3105,16.71014977,0.200002372,0.082316019,80.84249878,0.398238957,7668.222874,2029999.751,0.00377745,6.03000021,0.029704439,21.66014977,0.106700261203734,"indiv10",29911.0529900528,"farm-level",0,9453.61531302607,440.43405166626,0.757281356767911,7159.04663061028
"MG-3113909-641995D2E8174DB7929DE070B4626D78indiv20",109.965619873621,2243.22346678398,2355.84000000018,81.1800000000064,"Scenarios",2844.45000000022,-488.61000000004,1216511.98666209,1007543.67229448,-208968.314367617,-2051681.71394747,-638329.915295371,-2051681.71394747,-638329.915295371,11943894.0079774,3716046.59659424,"MG-3113909-641995D2E8174DB7929DE070B4626D78",23.94,37821.5157231903,6.7667,0.011010564153278,202.999969482422,482530.875,7622123,13.4164762496948,40.6004753112793,3113909,3105,16.7101497650146,0.200002372264862,0.082316018640995,80.8424987792969,0.398238956928253,7668.22287364814,2029999.75115314,0.00377745018340647,6.03000020980835,0.0297044385224581,40.6501497650146,0.200247073281134,"indiv20",0,"farm-level",0,35578.2922564063,2129.84089508057,0.54741462114052,19476.0773763673
"MG-3113909-641995D2E8174DB7929DE070B4626D78indiv30",549.828099368105,2975.52683436696,3169.71000000026,80.8200000000063,"Scenarios",2844.45000000022,325.26000000004,1216511.98666209,1355618.91024371,139106.923581617,505835.170580605,157378.076431209,1365772.2811211,424926.195225193,11943894.0079774,3716046.59659424,"MG-3113909-641995D2E8174DB7929DE070B4626D78",44.19,71071.6203252411,6.7667,0.011010564153278,202.999969482422,482530.875,7622123,13.4164762496948,40.6004753112793,3113909,3105,16.7101497650146,0.200002372264862,0.082316018640995,80.8424987792969,0.398238956928253,7668.22287364814,2029999.75115314,0.00377745018340647,6.03000020980835,0.0297044385224581,60.9001497650146,0.300000782858679,"indiv30",0,"farm-level",10871.1615804376,68096.0934908741,3931.25615867615,0.494157899795327,33650.2225437166
"MG-3113909-641995D2E8174DB7929DE070B4626D78indiv40",1209.62181861151,3704.57552031625,2749.14,80.28,"Scenarios",2844.45000000022,-95.31000000022,1216511.98666209,1175749.8859224,-40762.1007396942,-400208.313699615,-124514.89782636,-400208.313699615,-124514.89782636,11943894.0079774,3716046.59659424,"MG-3113909-641995D2E8174DB7929DE070B4626D78",64.44,106202.013562546,6.7667,0.011010564153278,202.999969482422,482530.875,7622123,13.4164762496948,40.6004753112793,3113909,3105,16.7101497650146,0.200002372264862,0.082316018640995,80.8424987792969,0.398238956928253,7668.22287364814,2029999.75115314,0.00377745018340647,6.03000020980835,0.0297044385224581,81.1501497650146,0.399754492436225,"indiv40",0,"farm-level",42851.2992674827,102497.43804223,5740.38479896545,0.466241547088626,47788.5640854299
"MG-3113909-641995D2E8174DB7929DE070B4626D78int20",0,1566.24968697393,1912.41000000014,81.2700000000064,"Scenarios",2844.45000000022,-932.04000000008,1216511.98666209,817897.90237566,-398614.084286434,-3913651.83820962,-1217635.77137574,-3913651.83820962,-1217635.77137574,11943894.0079774,3716046.59659424,"MG-3113909-641995D2E8174DB7929DE070B4626D78",4.95,11019.8650019073,6.7667,0.011010564153278,202.999969482422,482530.875,7622123,13.4164762496948,40.6004753112793,3113909,3105,16.7101497650146,0.200002372264862,0.082316018640995,80.8424987792969,0.398238956928253,7668.22287364814,2029999.75115314,0.00377745018340647,6.03000020980835,0.0297044385224581,21.6601497650146,0.106700261188415,"int20",29916.1539260942,"regional-level",0,9453.61531493337,440.43405166626,0.757281356767911,7159.04663205465
"MG-3113909-641995D2E8174DB7929DE070B4626D78int30",0,1572.75905024133,1769.76000000013,81.2700000000064,"Scenarios",2844.45000000022,-1074.69000000009,1216511.98666209,756889.470201656,-459622.516460438,-4512641.61839137,-1403996.59578966,-4512641.61839137,-1403996.59578966,11943894.0079774,3716046.59659424,"MG-3113909-641995D2E8174DB7929DE070B4626D78",5.13,11040.7870067596,6.7667,0.011010564153278,202.999969482422,482530.875,7622123,13.4164762496948,40.6004753112793,3113909,3105,16.7101497650146,0.200002372264862,0.082316018640995,80.8424987792969,0.398238956928253,7668.22287364814,2029999.75115314,0.00377745018340647,6.03000020980835,0.0297044385224581,21.8401497650146,0.107586960829104,"int30",32544.4709318966,"regional-level",0,9468.02795651827,456.444675521851,0.750758848343747,7108.20576472205
"MG-3113909-641995D2E8174DB7929DE070B4626D78int40",0,1592.28714004355,1728.27000000013,81.2700000000064,"Scenarios",2844.45000000022,-1116.18000000009,1216511.98666209,739145.061853256,-477366.924808838,-4686858.83521394,-1458199.96490941,-4686858.83521394,-1458199.96490941,11943894.0079774,3716046.59659424,"MG-3113909-641995D2E8174DB7929DE070B4626D78",5.67,11469.0412676239,6.7667,0.011010564153278,202.999969482422,482530.875,7622123,13.4164762496948,40.6004753112793,3113909,3105,16.7101497650146,0.200002372264862,0.082316018640995,80.8424987792969,0.398238956928253,7668.22287364814,2029999.75115314,0.00377745018340647,6.03000020980835,0.0297044385224581,22.3801497650147,0.110247059751172,"int40",31304.0107006238,"regional-level",0,9876.75412758035,504.452978668213,0.733066919944109,7240.32172735059
"MG-3113909-641995D2E8174DB7929DE070B4626D78present",0,0,2844.45000000022,81.2700000000064,"Present",2844.45000000022,0,1216511.98666209,1216511.98666209,0,0,0,0,0,11943894.0079774,3716046.59659424,"MG-3113909-641995D2E8174DB7929DE070B4626D78",0,0,6.7667,0.011010564153278,202.999969482422,482530.875,7622123,13.4164762496948,40.6004753112793,3113909,3105,16.7101497650146,0.200002372264862,0.082316018640995,80.8424987792969,0.398238956928253,7668.22287364814,2029999.75115314,0.00377745018340647,6.03000020980835,0.0297044385224581,16.7101497650146,0.082316018640995,"present",0,"present",0,0,0,0,0
"MG-3113909-66D4B9851DA2447ABDD724F04C4ED046indiv10",329.896859620303,5702.63238093739,3490.74,136.350000000001,"Scenarios",4343.67000000005,-852.93000000005,1857697.13691722,1492916.7509784,-364780.385938822,-3581467.60049359,-1114284.87884585,-3581467.60049359,-1114284.87884585,18239144.3286498,5674657.70895163,"MG-3113909-66D4B9851DA2447ABDD724F04C4ED046",7.2,26798.94092,7.9581,0.023582713,238.7424011,484607.0625,7632250,7.566194534,49.1086731,3113909,3105,17.28481102,0.205697328,0.072399415,134.9774933,0.565368772,11650.23382,2387424.042,0.004879834,7.380000114,0.030911978,24.48481102,0.102557446466094,"indiv10",36739.5231665119,"farm-level",0,21096.3085390626,618.925398101807,0.694028591746047,14641.4413064057
"MG-3113909-66D4B9851DA2447ABDD724F04C4ED046indiv20",5174.89349733988,6542.34024243254,5054.40000000008,132.210000000002,"Scenarios",4343.67000000005,710.73000000003,1857697.13691722,2161661.54630403,303964.409386812,1105307.23355692,343888.951183495,2984367.37797799,928511.943467922,18239144.3286498,5674657.70895163,"MG-3113909-66D4B9851DA2447ABDD724F04C4ED046",30.42,60696.4398074341,7.9581,0.023582712913861,238.742401123047,484607.0625,7632250,7.56619453430176,49.1086730957031,3113909,3105,17.2848110198975,0.205697327852249,0.072399415075779,134.977493286133,0.56536877155304,11650.2338245196,2387424.0423774,0.00487983413040638,7.38000011444092,0.0309119783341885,47.7048110198975,0.199817086514559,"indiv20",68.9652928084055,"farm-level",0,54154.0995650016,2685.05569129944,0.525289809535077,28446.5966460433
"MG-3113909-66D4B9851DA2447ABDD724F04C4ED046indiv30",25628.4987938547,35363.0966942498,3762.63000000046,115.380000000014,"Scenarios",4343.67000000005,-581.03999999959,1857697.13691722,1609198.437791,-248498.699126225,-2439796.85858067,-759082.323290418,-2439796.85858067,-759082.323290418,18239144.3286498,5674657.70895163,"MG-3113909-66D4B9851DA2447ABDD724F04C4ED046",54.27,175201.537678528,7.9581,0.023582712913861,238.742401123047,484607.0625,7632250,7.56619453430176,49.1086730957031,3113909,3105,17.2848110198975,0.205697327852249,0.072399415075779,134.977493286133,0.56536877155304,11650.2338245196,2387424.0423774,0.00487983413040638,7.38000011444092,0.0309119783341885,71.5548110198975,0.29971555401681,"indiv30",0,"farm-level",25647.4959843315,139838.440984278,4750.57877494812,0.478550964399341,66919.8207931265
"MG-3113909-66D4B9851DA2447ABDD724F04C4ED046indiv40",49491.0383065766,64503.9859607872,4154.7150000003,95.7600000000056,"Scenarios",4343.67000000005,-188.95499999975,1857697.13691722,1776885.02123953,-80812.1156776932,-793425.264031435,-246854.606218595,-793425.264031435,-246854.606218595,18239144.3286498,5674657.70895163,"MG-3113909-66D4B9851DA2447ABDD724F04C4ED046",78.12,296692.940393372,7.9581,0.023582712913861,238.742401123047,484607.0625,7632250,7.56619453430176,49.1086730957031,3113909,3105,17.2848110198975,0.205697327852249,0.072399415075779,134.977493286133,0.56536877155304,11650.2338245196,2387424.0423774,0.00487983413040638,7.38000011444092,0.0309119783341885,95.4048110198975,0.399614021519061,"indiv40",0,"farm-level",63312.9914824068,232188.954432585,6864.35018966675,0.4531767062881,105222.625606237
"MG-3113909-66D4B9851DA2447ABDD724F04C4ED046int20",329.896859620303,5702.63238093739,3435.03000000001,136.350000000001,"Scenarios",4343.67000000005,-908.64000000004,1857697.13691722,1469090.7449748,-388606.391942417,-3815394.83956767,-1187065.54150338,-3815394.83956767,-1187065.54150338,18239144.3286498,5674657.70895163,"MG-3113909-66D4B9851DA2447ABDD724F04C4ED046",7.2,26798.9409235382,7.9581,0.023582712913861,238.742401123047,484607.0625,7632250,7.56619453430176,49.1086730957031,3113909,3105,17.2848110198975,0.205697327852249,0.072399415075779,134.977493286133,0.56536877155304,11650.2338245196,2387424.0423774,0.00487983413040638,7.38000011444092,0.0309119783341885,24.4848110198975,0.102557446455764,"int20",36745.7886127754,"regional-level",0,21096.3085426008,618.925398101807,0.694028591746047,14641.4413088613
"MG-3113909-66D4B9851DA2447ABDD724F04C4ED046int30",329.896859620303,5705.88706257109,3188.52000000001,136.350000000001,"Scenarios",4343.67000000005,-1155.15000000004,1857697.13691722,1363663.5552432,-494033.581674017,-4850494.52910564,-1509111.15542747,-4850494.52910564,-1509111.15542747,18239144.3286498,5674657.70895163,"MG-3113909-66D4B9851DA2447ABDD724F04C4ED046",7.29,26809.4019259644,7.9581,0.023582712913861,238.742401123047,484607.0625,7632250,7.56619453430176,49.1086730957031,3113909,3105,17.2848110198975,0.205697327852249,0.072399415075779,134.977493286133,0.56536877155304,11650.2338245196,2387424.0423774,0.00487983413040638,7.38000011444092,0.0309119783341885,24.5748110198975,0.102934421804829,"int30",40201.5495722058,"regional-level",0,21103.5148633933,626.967107391357,0.692111988472249,14605.9956358568
"MG-3113909-66D4B9851DA2447ABDD724F04C4ED046int40",439.862479495604,5744.94324217551,2264.58000000001,136.260000000001,"Scenarios",4343.67000000005,-2079.09000000004,1857697.13691722,968513.672152804,-889183.464764417,-8730134.32932354,-2716164.924155,-8730134.32932354,-2716164.924155,18239144.3286498,5674657.70895163,"MG-3113909-66D4B9851DA2447ABDD724F04C4ED046",8.37,27927.7885574341,7.9581,0.023582712913861,238.742401123047,484607.0625,7632250,7.56619453430176,49.1086730957031,3113909,3105,17.2848110198975,0.205697327852249,0.072399415075779,134.977493286133,0.56536877155304,11650.2338245196,2387424.0423774,0.00487983413040638,7.38000011444092,0.0309119783341885,25.6548110198975,0.10745812599361,"int40",37959.7351223091,"regional-level",0,22182.8453152586,723.484642181396,0.671489717976935,14895.552544669
"MG-3113909-66D4B9851DA2447ABDD724F04C4ED046present",0,0,4343.67000000005,136.620000000001,"Present",4343.67000000005,0,1857697.13691722,1857697.13691722,0,0,0,0,0,18239144.3286498,5674657.70895163,"MG-3113909-66D4B9851DA2447ABDD724F04C4ED046",0,0,7.9581,0.023582712913861,238.742401123047,484607.0625,7632250,7.56619453430176,49.1086730957031,3113909,3105,17.2848110198975,0.205697327852249,0.072399415075779,134.977493286133,0.56536877155304,11650.2338245196,2387424.0423774,0.00487983413040638,7.38000011444092,0.0309119783341885,17.2848110198975,0.072399415075779,"present",0,"present",0,0,0,0,0
"MG-3113909-6A2025ED200646E4942173BFACAF8A43indiv10",0,659.793719242356,2254.41000000015,105.840000000007,"Scenarios",2657.61000000017,-403.20000000002,1136604.41240767,964164.175095664,-172440.237312009,-1693043.66890484,-526748.576261406,-1693043.66890484,-526748.576261406,11159349.6649758,3471955.06884448,"MG-3113909-6A2025ED200646E4942173BFACAF8A43",0.54,2608.819497,5.57,0.011840148,167.2052917,469361.9688,7628259,7.654067516,49.85102081,3113909,3105,38.7974472,0.298142612,0.232034802,107.4599991,0.642683029,5816.257186,1672052.848,0.003478513,0.449999988,0.002691302,39.3374472,0.235264367533172,"indiv10",0,"farm-level",0,1949.02577775764,39.4885251617432,1,1949.02577775764
"MG-3113909-6A2025ED200646E4942173BFACAF8A43indiv20",0,659.793719242356,3122.4600000002,105.840000000007,"Scenarios",2657.61000000017,464.85000000003,1136604.41240767,1335411.06993369,198806.657526013,722921.598242576,224919.138009725,1951913.06917268,607289.374194242,11159349.6649758,3471955.06884448,"MG-3113909-6A2025ED200646E4942173BFACAF8A43",0.54,2608.81949707031,5.57,0.0118401482840041,167.205291748047,469361.96875,7628259,7.6540675163269,49.8510208129883,3113909,3105,38.7974472045898,0.298142611980438,0.232034802436829,107.459999084473,0.642683029174805,5816.25718576865,1672052.84779606,0.00347851286642253,0.449999988079071,0.00269130221568048,39.3374472045898,0.235264367493018,"indiv20",0,"farm-level",0,1949.02577782795,39.4885251617432,1,1949.02577782795
"MG-3113909-6A2025ED200646E4942173BFACAF8A43indiv30",6597.93719243406,11724.7040209227,3982.23000000026,100.440000000006,"Scenarios",2657.61000000017,1324.62000000009,1136604.41240767,1703116.78132691,566512.368919239,2060011.63270751,640921.563064305,5562101.94619238,1730510.16638739,11159349.6649758,3471955.06884448,"MG-3113909-6A2025ED200646E4942173BFACAF8A43",11.43,44320.9175958252,5.57,0.0118401482840041,167.205291748047,469361.96875,7628259,7.6540675163269,49.8510208129883,3113909,3105,38.7974472045898,0.298142611980438,0.232034802436829,107.459999084473,0.642683029174805,5816.25718576865,1672052.84779606,0.00347851286642253,0.449999988079071,0.00269130221568048,50.2274472045898,0.300393885142552,"indiv30",0,"farm-level",14422.3651265421,32596.2135749025,963.442995529175,0.6292052702992,20509.709373127
"MG-3113909-6A2025ED200646E4942173BFACAF8A43indiv40",18364.2585189009,32178.3093174357,3313.80000000008,90.8100000000028,"Scenarios",2657.61000000017,656.18999999991,1136604.41240767,1417243.20040803,280638.788000362,1020488.16510853,317499.600237865,2755352.98883546,857259.792303839,11159349.6649758,3471955.06884448,"MG-3113909-6A2025ED200646E4942173BFACAF8A43",28.17,122456.345037231,5.57,0.0118401482840041,167.205291748047,469361.96875,7628259,7.6540675163269,49.8510208129883,3113909,3105,38.7974472045898,0.298142611980438,0.232034802436829,107.459999084473,0.642683029174805,5816.25718576865,1672052.84779606,0.00347851286642253,0.449999988079071,0.00269130221568048,66.9674472045898,0.400510333760846,"indiv40",0,"farm-level",40859.2789478327,90278.0357197953,2424.67260177612,0.532189614288928,48045.0330084799
"MG-3113909-6A2025ED200646E4942173BFACAF8A43int20",0,659.793719242356,3395.61000000022,105.840000000007,"Scenarios",2657.61000000017,738.00000000005,1136604.41240767,1452231.63248769,315627.220080022,1147716.76778105,357083.626656292,3098874.57254909,964138.019049913,11159349.6649758,3471955.06884448,"MG-3113909-6A2025ED200646E4942173BFACAF8A43",0.54,2608.81949707031,5.57,0.0118401482840041,167.205291748047,469361.96875,7628259,7.6540675163269,49.8510208129883,3113909,3105,38.7974472045898,0.298142611980438,0.232034802436829,107.459999084473,0.642683029174805,5816.25718576865,1672052.84779606,0.00347851286642253,0.449999988079071,0.00269130221568048,39.3374472045898,0.235264367493018,"int20",0,"regional-level",159.388961903968,1949.02577782795,39.4885251617432,1,1949.02577782795
"MG-3113909-6A2025ED200646E4942173BFACAF8A43int30",0,659.793719242356,3770.46000000024,105.840000000007,"Scenarios",2657.61000000017,1112.85000000007,1136604.41240767,1612547.1656137,475942.75320603,1730672.90653813,538455.980927442,4672876.10848406,1453849.58604294,11159349.6649758,3471955.06884448,"MG-3113909-6A2025ED200646E4942173BFACAF8A43",0.54,2608.81949707031,5.57,0.0118401482840041,167.205291748047,469361.96875,7628259,7.6540675163269,49.8510208129883,3113909,3105,38.7974472045898,0.298142611980438,0.232034802436829,107.459999084473,0.642683029174805,5816.25718576865,1672052.84779606,0.00347851286642253,0.449999988079071,0.00269130221568048,39.3374472045898,0.235264367493018,"int30",0,"regional-level",74.7234328569644,1949.02577782795,39.4885251617432,1,1949.02577782795
"MG-3113909-6A2025ED200646E4942173BFACAF8A43int40",0,669.557764143462,4148.28000000026,105.840000000007,"Scenarios",2657.61000000017,1490.67000000009,1136604.41240767,1774132.90584491,637528.493437239,2318247.90545823,721265.379061966,6259348.72501587,1947441.22067361,11159349.6649758,3471955.06884448,"MG-3113909-6A2025ED200646E4942173BFACAF8A43",0.81,2829.93721984863,5.57,0.0118401482840041,167.205291748047,469361.96875,7628259,7.6540675163269,49.8510208129883,3113909,3105,38.7974472045898,0.298142611980438,0.232034802436829,107.459999084473,0.642683029174805,5816.25718576865,1672052.84779606,0.00347851286642253,0.449999988079071,0.00269130221568048,39.6074472045898,0.236879148922346,"int40",0,"regional-level",64.2755366189971,2160.37945570517,63.1821045684814,1,2160.37945570517
"MG-3113909-6A2025ED200646E4942173BFACAF8A43present",0,0,2657.61000000017,105.840000000007,"Present",2657.61000000017,0,1136604.41240767,1136604.41240767,0,0,0,0,0,11159349.6649758,3471955.06884448,"MG-3113909-6A2025ED200646E4942173BFACAF8A43",0,0,5.57,0.0118401482840041,167.205291748047,469361.96875,7628259,7.6540675163269,49.8510208129883,3113909,3105,38.7974472045898,0.298142611980438,0.232034802436829,107.459999084473,0.642683029174805,5816.25718576865,1672052.84779606,0.00347851286642253,0.449999988079071,0.00269130221568048,38.7974472045898,0.232034802436829,"present",0,"present",0,0,0,0,0
"MG-3113909-86D0AD94ADA54A31BEC358696D1C5ECBindiv10",0,2484.33726989601,1450.79999999998,46.7999999999992,"Scenarios",1731.59999999997,-280.79999999999,740569.233455987,620476.925327991,-120092.308127996,-1179083.98370148,-366842.758467734,-1179083.98370148,-366842.758467734,7271017.89949261,2262197.01055107,"MG-3113909-86D0AD94ADA54A31BEC358696D1C5ECB",3.78,12839.32128,5.31,0.028462923,159.2886047,475241.2813,7634154.5,12.26851559,0,3113909,3105,14.78062057,0,0.092791453,46.19250107,0.289992511,6096.224224,1592886.122,0.003827156,4.050000191,0.02542555,18.56062057,0.116521960908356,"indiv10",20999.6592923978,"farm-level",0,10354.984010104,294.35270690918,0.810439385211323,8392.08687502177
"MG-3113909-86D0AD94ADA54A31BEC358696D1C5ECBindiv20",329.896859620303,2969.28483331764,1488.95999999999,46.5299999999998,"Scenarios",1731.59999999997,-242.63999999998,740569.233455987,636797.162073596,-103772.071382391,-1018849.49360867,-316989.768214411,-1018849.49360867,-316989.768214411,7271017.89949261,2262197.01055107,"MG-3113909-86D0AD94ADA54A31BEC358696D1C5ECB",17.19,30857.095568161,5.31,0.028462923104869,159.288604736328,475241.28125,7634154.5,12.268515586853,0,3113909,3105,14.7806205749512,0,0.0927914530038834,46.1925010681152,0.28999251127243,6096.22422384385,1592886.12176779,0.00382715626619756,4.05000019073486,0.0254255495965481,31.9706205749512,0.200708774038623,"indiv20",0,"farm-level",0,27887.8107348434,1463.72155540466,0.581266336599876,16210.2455816331
"MG-3113909-86D0AD94ADA54A31BEC358696D1C5ECBindiv30",989.690578863708,3548.61816411662,1195.74,45.9899999999999,"Scenarios",1731.59999999997,-535.85999999997,740569.233455987,511393.0787784,-229176.154677587,-2250085.26889695,-700058.264075911,-2250085.26889695,-700058.264075911,7271017.89949261,2262197.01055107,"MG-3113909-86D0AD94ADA54A31BEC358696D1C5ECB",33.21,58625.9696001434,5.31,0.028462923104869,159.288604736328,475241.28125,7634154.5,12.268515586853,0,3113909,3105,14.7806205749512,0,0.0927914530038834,46.1925010681152,0.28999251127243,6096.22422384385,1592886.12176779,0.00382715626619756,4.05000019073486,0.0254255495965481,47.9906205749512,0.301280940054629,"indiv30",0,"farm-level",6102.89055315779,55077.3514360268,2863.6383114624,0.517626174376634,28509.478718628
"MG-3113909-86D0AD94ADA54A31BEC358696D1C5ECBindiv40",4068.72793533574,17356.8531550448,1086.48000000002,43.4700000000006,"Scenarios",1731.59999999997,-645.11999999995,740569.233455987,464664.853756809,-275904.379699179,-2708869.87024739,-842797.722018143,-2708869.87024739,-842797.722018143,7271017.89949261,2262197.01055107,"MG-3113909-86D0AD94ADA54A31BEC358696D1C5ECB",49.14,121290.290726852,5.31,0.028462923104869,159.288604736328,475241.28125,7634154.5,12.268515586853,0,3113909,3105,14.7806205749512,0,0.0927914530038834,46.1925010681152,0.28999251127243,6096.22422384385,1592886.12176779,0.00382715626619756,4.05000019073486,0.0254255495965481,63.9206205749512,0.401288093902006,"indiv40",0,"farm-level",31260.5988669663,103933.437571807,4263.84192810059,0.485968273323558,50508.3531973529
"MG-3113909-86D0AD94ADA54A31BEC358696D1C5ECBint20",0,2484.33726989601,1778.39999999997,46.7999999999992,"Scenarios",1731.59999999997,46.8000000000002,740569.233455987,760584.618143987,20015.3846880001,72782.0389324524,22644.3275440561,196513.997283588,61140.4597446247,7271017.89949261,2262197.01055107,"MG-3113909-86D0AD94ADA54A31BEC358696D1C5ECB",3.78,12839.321282959,5.31,0.028462923104869,159.288604736328,475241.28125,7634154.5,12.268515586853,0,3113909,3105,14.7806205749512,0,0.0927914530038834,46.1925010681152,0.28999251127243,6096.22422384385,1592886.12176779,0.00382715626619756,4.05000019073486,0.0254255495965481,18.5606205749512,0.116521960912865,"int20",21003.240509668,"regional-level",0,10354.984013063,294.35270690918,0.810439385211323,8392.08687741986
"MG-3113909-86D0AD94ADA54A31BEC358696D1C5ECBint30",109.965619873621,2526.64813113414,1915.11,46.7099999999999,"Scenarios",1731.59999999997,183.51000000003,740569.233455987,819052.6361076,78483.4026516128,285389.57189095,88791.8920429571,770561.61627173,239741.148883288,7271017.89949261,2262197.01055107,"MG-3113909-86D0AD94ADA54A31BEC358696D1C5ECB",4.95,12975.3143144989,5.31,0.028462923104869,159.288604736328,475241.28125,7634154.5,12.268515586853,0,3113909,3105,14.7806205749512,0,0.0927914530038834,46.1925010681152,0.28999251127243,6096.22422384385,1592886.12176779,0.00382715626619756,4.05000019073486,0.0254255495965481,19.7306205749512,0.123867119105045,"int30",21038.0247719072,"regional-level",0,10448.6661833648,389.841581497192,0.757281356767911,7912.58010375349
